#SYMBOL,SYSTEM,MOMENT,ID_DEAL,PRICE_DEAL,VOLUME,OPEN_POS,DIRECTION
SVH1,F,20110111100000080,255223067,30.46000,1,8714,S
SVH1,F,20110111100000080,255223068,30.38000,1,8714,S
SVH1,F,20110111100000080,255223069,30.32000,1,8714,S
SVH1,F,20110111100000080,255223070,30.28000,2,8714,S
SVH1,F,20110111100000080,255223071,30.25000,1,8714,S
SVH1,F,20110111100000080,255223072,30.05000,1,8714,S
SVH1,F,20110111100000080,255223073,30.05000,3,8714,S
RIH1,F,20110111100000097,255223074,177885.00000,1,291758,B
RIH1,F,20110111100000097,255223075,177935.00000,2,291758,B
RIH1,F,20110111100000097,255223076,177980.00000,10,291758,B
RIH1,F,20110111100000097,255223077,177995.00000,1,291758,B
RIH1,F,20110111100000097,255223078,178100.00000,2,291758,B
RIH1,F,20110111100000097,255223079,178200.00000,1,291758,B
RIH1,F,20110111100000097,255223080,178205.00000,1,291758,B
RIH1,F,20110111100000097,255223081,178340.00000,1,291758,B
RIH1,F,20110111100000097,255223082,178375.00000,2,291758,B
RIH1,F,20110111100000097,255223083,178415.00000,1,291758,B
RIH1,F,20110111100000097,255223084,178480.00000,1,291758,B
RIH1,F,20110111100000097,255223085,178495.00000,8,291758,B
RIH1,F,20110111100000097,255223086,178500.00000,1,291758,B
RIH1,F,20110111100000097,255223087,178500.00000,1,291758,B
RIH1,F,20110111100000097,255223088,178500.00000,1,291758,B
RIH1,F,20110111100000097,255223089,178510.00000,1,291758,B
RIH1,F,20110111100000097,255223090,178515.00000,1,291758,B
RIH1,F,20110111100000097,255223091,178550.00000,1,291758,B
RIH1,F,20110111100000097,255223092,178800.00000,10,291758,B
RIH1,F,20110111100000097,255223093,178880.00000,1,291758,B
RIH1,F,20110111100000097,255223094,178980.00000,1,291758,B
RIH1,F,20110111100000097,255223095,179000.00000,5,291758,B
RIH1,F,20110111100000097,255223096,179000.00000,1,291758,B
RIH1,F,20110111100000097,255223097,179090.00000,1,291758,B
RIH1,F,20110111100000097,255223098,179100.00000,5,291758,B
EDH1,F,20110111100000097,255223099,1.32610,1,142114,S
EDH1,F,20110111100000097,255223100,1.32600,2,142114,S
EDH1,F,20110111100000097,255223101,1.32550,3,142114,S
EDH1,F,20110111100000097,255223102,1.32550,5,142114,S
EDH1,F,20110111100000097,255223103,1.32520,2,142114,S
EDH1,F,20110111100000097,255223104,1.32520,8,142114,S
EDH1,F,20110111100000097,255223105,1.32500,1,142114,S
EDH1,F,20110111100000097,255223106,1.32470,1,142114,S
EDH1,F,20110111100000097,255223107,1.32470,1,142114,S
EDH1,F,20110111100000097,255223108,1.32440,1,142114,S
EDH1,F,20110111100000097,255223109,1.32420,5,142114,S
EDH1,F,20110111100000097,255223110,1.32360,2,142114,S
EDH1,F,20110111100000097,255223111,1.32200,5,142114,S
EDH1,F,20110111100000097,255223112,1.32200,1,142114,S
EDH1,F,20110111100000097,255223113,1.32000,2,142114,S
EDH1,F,20110111100000097,255223114,1.31960,117,142114,S
EDH1,F,20110111100000097,255223115,1.31960,6,142114,S
EDH1,F,20110111100000097,255223116,1.31940,5,142114,S
EDH1,F,20110111100000097,255223117,1.31500,1,142114,S
EDH1,F,20110111100000097,255223118,1.31500,1,142114,S
EDH1,F,20110111100000097,255223119,1.31200,25,142114,S
EDH1,F,20110111100000097,255223120,1.31110,1,142114,S
EDH1,F,20110111100000097,255223121,1.31000,1,142114,S
EDH1,F,20110111100000097,255223122,1.31000,5,142114,S
EDH1,F,20110111100000097,255223123,1.30800,1,142114,S
EDH1,F,20110111100000097,255223124,1.30800,5,142114,S
EDH1,F,20110111100000097,255223125,1.30700,1,142114,S
EDH1,F,20110111100000097,255223126,1.30500,1,142114,S
EDH1,F,20110111100000097,255223127,1.30140,1,142114,S
EDH1,F,20110111100000127,255223128,1.29550,1,142114,S
EDH1,F,20110111100000127,255223129,1.29550,1,142114,S
SVH1,F,20110111100000127,255223130,30.05000,2,8730,S
SVH1,F,20110111100000127,255223131,30.04000,5,8730,S
SVH1,F,20110111100000127,255223132,30.00000,2,8730,S
SVH1,F,20110111100000127,255223133,29.75000,1,8730,S
SVH1,F,20110111100000127,255223134,29.75000,5,8730,S
SVH1,F,20110111100000127,255223135,29.74000,1,8730,S
SVH1,F,20110111100000127,255223136,29.44000,1,8730,S
SVH1,F,20110111100000127,255223137,29.25000,1,8730,S
BRF1,F,20110111100000207,255223138,93.80000,5,60404,B
BRF1,F,20110111100000207,255223139,94.00000,1,60404,B
BRF1,F,20110111100000207,255223140,94.50000,1,60404,B
BRF1,F,20110111100000207,255223141,94.50000,1,60404,B
BRF1,F,20110111100000207,255223142,94.79000,100,60404,B
RIH1,F,20110111100000987,255223143,179100.00000,3,291758,S
RIH1,F,20110111100001003,255223144,179100.00000,10,291772,S
GDM1,F,20110111100001033,255223145,1408.00000,1,8248,S
GDM1,F,20110111100001033,255223146,1400.00000,1,8248,S
GDM1,F,20110111100001033,255223147,1397.00000,1,8248,S
GDH1,F,20110111100001047,255223148,1407.00000,15,54342,S
GDH1,F,20110111100001047,255223149,1405.00000,1,54342,S
GDH1,F,20110111100001047,255223150,1405.00000,6,54342,S
GDH1,F,20110111100001047,255223151,1400.00000,1,54342,S
GDH1,F,20110111100001047,255223152,1400.00000,10,54342,S
GDH1,F,20110111100001047,255223153,1390.00000,3,54342,S
GDH1,F,20110111100001047,255223154,1388.70000,1,54342,S
GDH1,F,20110111100001047,255223155,1387.00000,1,54342,S
GDH1,F,20110111100001047,255223156,1385.50000,2,54342,S
EuH1,F,20110111100001080,255223157,40770.00000,2,124354,S
EuH1,F,20110111100001080,255223158,40762.00000,5,124354,S
EuH1,F,20110111100001080,255223159,40555.00000,1,124354,S
RIH1,F,20110111100001080,255223160,179100.00000,8,291788,S
RIH1,F,20110111100001080,255223161,179500.00000,1,291798,B
RIH1,F,20110111100001080,255223162,179500.00000,1,291798,B
RIH1,F,20110111100001080,255223163,179840.00000,3,291798,B
RIH1,F,20110111100001297,255223166,179100.00000,1,291798,S
RIH1,F,20110111100001313,255223167,179505.00000,1,291798,B
GDH1,F,20110111100001313,255223168,1382.50000,1,54344,S
GDH1,F,20110111100001313,255223169,1380.50000,1,54344,S
GDH1,F,20110111100001313,255223170,1380.00000,3,54344,S
SiH1,F,20110111100001330,255223171,30690.00000,14,677654,S
SVH1,F,20110111100001377,255223172,29.24000,5,8740,B
RIH1,F,20110111100001440,255223173,179100.00000,5,291808,S
RIH1,F,20110111100001470,255223174,179105.00000,1,291810,S
SVH1,F,20110111100001470,255223175,29.14000,1,8738,S
LKH1,F,20110111100001470,255223176,17550.00000,1,79500,B
LKH1,F,20110111100001470,255223177,17570.00000,1,79500,B
LKH1,F,20110111100001470,255223178,17587.00000,1,79500,B
LKH1,F,20110111100001470,255223179,17588.00000,24,79500,B
LKH1,F,20110111100001470,255223180,17599.00000,10,79500,B
LKH1,F,20110111100001470,255223181,17600.00000,1,79500,B
LKH1,F,20110111100001470,255223182,17630.00000,1,79500,B
LKH1,F,20110111100001470,255223183,17634.00000,3,79500,B
LKH1,F,20110111100001470,255223184,17649.00000,1,79500,B
LKH1,F,20110111100001470,255223185,17670.00000,1,79500,B
LKH1,F,20110111100001470,255223186,17687.00000,11,79500,B
LKH1,F,20110111100001533,255223188,17687.00000,14,79500,B
SRH1,F,20110111100001563,255223191,10595.00000,1,648566,B
RIH1,F,20110111100001610,255223192,179495.00000,1,291852,B
RIH1,F,20110111100001610,255223193,179495.00000,1,291852,B
RIH1,F,20110111100001610,255223194,179495.00000,1,291852,B
RIH1,F,20110111100001610,255223195,179500.00000,1,291852,B
RIH1,F,20110111100001610,255223196,179505.00000,1,291852,B
RIH1,F,20110111100001610,255223197,179835.00000,2,291852,B
RIH1,F,20110111100001610,255223198,179840.00000,2,291852,B
RIH1,F,20110111100001610,255223199,179840.00000,5,291852,B
RIH1,F,20110111100001610,255223200,179920.00000,1,291852,B
RIH1,F,20110111100001610,255223201,179945.00000,5,291852,B
RIH1,F,20110111100001610,255223202,179945.00000,15,291852,B
RIH1,F,20110111100001610,255223203,179980.00000,1,291852,B
RIH1,F,20110111100001610,255223204,179985.00000,1,291852,B
RIH1,F,20110111100001610,255223205,179995.00000,1,291852,B
RIH1,F,20110111100001610,255223206,180000.00000,1,291852,B
RIH1,F,20110111100001610,255223207,180000.00000,2,291852,B
RIH1,F,20110111100001610,255223208,180000.00000,4,291852,B
RIH1,F,20110111100001627,255223209,180000.00000,1,291858,B
RIH1,F,20110111100001627,255223210,180000.00000,1,291858,B
RIH1,F,20110111100001627,255223211,180000.00000,1,291858,B
RIH1,F,20110111100001627,255223212,180170.00000,1,291858,B
RIH1,F,20110111100001643,255223213,180260.00000,9,291876,S
EDH1,F,20110111100001643,255223214,1.29490,1,142116,B
RIH1,F,20110111100001643,255223215,179105.00000,1,291872,S
RIH1,F,20110111100001643,255223216,179105.00000,1,291872,S
RIH1,F,20110111100001643,255223217,179100.00000,13,291872,S
RIH1,F,20110111100001657,255223218,179950.00000,1,291874,B
RIH1,F,20110111100001657,255223219,179500.00000,1,291874,S
RIH1,F,20110111100001673,255223220,179830.00000,1,291876,B
RIH1,F,20110111100001673,255223221,179500.00000,1,291878,S
RIH1,F,20110111100001690,255223222,179110.00000,1,291906,S
RIH1,F,20110111100001690,255223223,179110.00000,1,291906,S
RIH1,F,20110111100001690,255223224,179100.00000,13,291906,S
GZH1,F,20110111100001753,255223225,19577.00000,1,352322,B
GZH1,F,20110111100001753,255223226,19578.00000,4,352322,B
EDH1,F,20110111100001813,255223227,1.29500,4,142124,B
EDH1,F,20110111100001907,255223228,1.29500,3,142124,B
GZH1,F,20110111100001923,255223229,19578.00000,3,352322,B
EDH1,F,20110111100001923,255223230,1.29500,93,142124,B
EDH1,F,20110111100001923,255223231,1.29520,498,142124,B
EDH1,F,20110111100001923,255223232,1.29520,409,142124,B
EDH1,F,20110111100001957,255223233,1.29520,91,142124,B
EDH1,F,20110111100001957,255223234,1.29550,159,142124,B
RIH1,F,20110111100001957,255223235,179145.00000,1,291944,B
RIH1,F,20110111100001957,255223236,179145.00000,1,291944,B
RIH1,F,20110111100001957,255223237,179455.00000,2,291944,B
RIH1,F,20110111100001957,255223238,179600.00000,16,291944,B
RIH1,F,20110111100002033,255223239,179495.00000,5,291946,B
EDH1,F,20110111100002063,255223240,1.29500,1,142126,B
RIH1,F,20110111100002063,255223241,179105.00000,1,291946,S
GDH1,F,20110111100002080,255223242,1380.00000,1,54344,S
EDH1,F,20110111100002110,255223243,1.29550,50,142126,B
RIH1,F,20110111100002110,255223244,179495.00000,1,291948,B
GDH1,F,20110111100002127,255223245,1380.00000,5,54344,S
SRH1,F,20110111100002143,255223246,10594.00000,10,648586,B
EDH1,F,20110111100002143,255223247,1.29550,2,142126,B
RIH1,F,20110111100002207,255223248,179400.00000,1,291948,S
SRH1,F,20110111100002253,255223250,10594.00000,1,648588,B
SRH1,F,20110111100002267,255223251,10594.00000,1,648590,B
EDH1,F,20110111100002267,255223252,1.29550,39,142226,B
EDH1,F,20110111100002267,255223253,1.29600,11,142226,B
RIH1,F,20110111100002297,255223254,179490.00000,2,291952,B
EDH1,F,20110111100002313,255223255,1.29600,1,142226,B
LKH1,F,20110111100002360,255223256,17687.00000,5,79500,B
GDM1,F,20110111100002377,255223257,1380.00000,1,8248,S
SRH1,F,20110111100002423,255223258,10594.00000,2,648594,B
RIH1,F,20110111100002423,255223259,179110.00000,1,291952,S
RIH1,F,20110111100002423,255223260,179110.00000,1,291954,S
EDH1,F,20110111100002457,255223261,1.29600,1,142226,B
GDH1,F,20110111100002503,255223262,1390.00000,3,54336,B
GDH1,F,20110111100002503,255223263,1390.00000,1,54336,B
GDH1,F,20110111100002503,255223264,1400.00000,1,54336,B
SRH1,F,20110111100002517,255223265,10591.00000,1,648596,S
RIH1,F,20110111100002547,255223266,179485.00000,1,291952,B
EDH1,F,20110111100002597,255223267,1.29600,1,142228,B
RIH1,F,20110111100002597,255223268,179105.00000,7,291932,S
RIH1,F,20110111100002597,255223269,179105.00000,3,291932,S
BRG1,F,20110111100002627,255223271,93.50000,2,2150,B
BRG1,F,20110111100002627,255223272,94.30000,2,2150,B
BRG1,F,20110111100002627,255223273,94.50000,2,2150,B
RIH1,F,20110111100002627,255223276,179300.00000,1,291932,S
GZH1,F,20110111100002657,255223277,19533.00000,10,352342,S
GDH1,F,20110111100002690,255223278,1380.00000,1,54334,S
GDH1,F,20110111100002707,255223279,1380.00000,8,54318,S
RNH1,F,20110111100002753,255223280,21980.00000,1,23562,B
RNH1,F,20110111100002753,255223281,22040.00000,1,23562,B
RNH1,F,20110111100002753,255223282,22070.00000,1,23562,B
RIH1,F,20110111100002860,255223283,179135.00000,4,291940,S
RIH1,F,20110111100002860,255223284,179105.00000,1,291940,S
RIH1,F,20110111100002860,255223285,179105.00000,6,291974,S
RIH1,F,20110111100002860,255223286,179100.00000,13,291974,S
LKH1,F,20110111100002877,255223287,17685.00000,1,79498,S
LKH1,F,20110111100002893,255223288,17685.00000,1,79496,S
RIH1,F,20110111100002940,255223290,179100.00000,2,291978,S
SRH1,F,20110111100002957,255223291,10594.00000,1,648596,B
RIH1,F,20110111100002987,255223292,179100.00000,4,291986,S
RIH1,F,20110111100003003,255223293,179110.00000,1,292008,S
RIH1,F,20110111100003003,255223294,179110.00000,1,292008,S
RIH1,F,20110111100003003,255223295,179100.00000,18,292008,S
SRH1,F,20110111100003033,255223296,10599.00000,1,648596,B
SRH1,F,20110111100003080,255223297,10599.00000,1,648598,B
SRH1,F,20110111100003097,255223298,10599.00000,1,648598,B
SRH1,F,20110111100003097,255223299,10599.00000,7,648612,B
RIH1,F,20110111100003157,255223300,179115.00000,1,292010,S
RIH1,F,20110111100003237,255223304,179140.00000,1,292014,B
RIH1,F,20110111100003237,255223305,179140.00000,2,292014,B
RIH1,F,20110111100003237,255223306,179140.00000,1,292014,B
RIH1,F,20110111100003297,255223307,179140.00000,1,292014,S
SiH1,F,20110111100003313,255223308,30720.00000,5,677666,S
SiH1,F,20110111100003313,255223309,30691.00000,9,677666,S
BRH1,F,20110111100003313,255223310,94.21000,5,460,B
BRH1,F,20110111100003313,255223311,94.51000,5,460,B
BRH1,F,20110111100003313,255223312,94.71000,5,460,B
RIH1,F,20110111100003347,255223313,179105.00000,1,292016,S
RIH1,F,20110111100003377,255223314,179105.00000,1,292018,S
SRH1,F,20110111100003377,255223315,10599.00000,24,648612,B
SRH1,F,20110111100003377,255223316,10599.00000,16,648612,B
RIH1,F,20110111100003377,255223317,179135.00000,1,292018,B
SRH1,F,20110111100003440,255223318,10599.00000,1,648612,B
RIH1,F,20110111100003470,255223319,179135.00000,2,292018,B
RIH1,F,20110111100003470,255223320,179145.00000,1,292018,B
RIH1,F,20110111100003597,255223321,179150.00000,1,292018,B
RIH1,F,20110111100003643,255223322,179175.00000,4,292018,S
RIH1,F,20110111100003657,255223323,179175.00000,4,292026,S
GZH1,F,20110111100003707,255223324,19576.00000,5,352346,B
SRH1,F,20110111100003737,255223325,10599.00000,3,648618,B
SRH1,F,20110111100003737,255223326,10600.00000,7,648618,B
RIH1,F,20110111100003737,255223327,179175.00000,1,292028,S
SRH1,F,20110111100003767,255223328,10600.00000,3,648618,B
SRH1,F,20110111100003767,255223329,10600.00000,1,648618,B
SRH1,F,20110111100003767,255223330,10600.00000,1,648618,B
SRH1,F,20110111100003767,255223331,10600.00000,1,648618,B
SRH1,F,20110111100003767,255223332,10600.00000,5,648618,B
RIH1,F,20110111100003783,255223333,179195.00000,4,292030,B
RIH1,F,20110111100003783,255223334,179195.00000,2,292038,B
RIH1,F,20110111100003783,255223335,179195.00000,1,292038,B
RIH1,F,20110111100003783,255223336,179200.00000,1,292038,B
RIH1,F,20110111100003813,255223337,179200.00000,2,292038,B
SRH1,F,20110111100003847,255223338,10600.00000,45,648628,B
SRH1,F,20110111100003847,255223339,10600.00000,5,648628,B
SRH1,F,20110111100003847,255223340,10600.00000,5,648628,B
SRH1,F,20110111100003847,255223341,10600.00000,2,648628,B
SRH1,F,20110111100003847,255223342,10600.00000,5,648628,B
RIH1,F,20110111100003860,255223343,179175.00000,1,292040,S
RIH1,F,20110111100003877,255223344,179175.00000,1,292042,S
VBH1,F,20110111100003877,255223345,10111.00000,1,47446,B
VBH1,F,20110111100003877,255223346,10190.00000,4,47446,B
VBH1,F,20110111100003877,255223347,10198.00000,31,47446,B
VBH1,F,20110111100003877,255223348,10199.00000,20,47446,B
GDH1,F,20110111100003877,255223349,1380.00000,20,54278,S
GZH1,F,20110111100003907,255223350,19576.00000,13,352372,B
GZH1,F,20110111100003907,255223351,19578.00000,13,352372,B
SRH1,F,20110111100003907,255223352,10610.00000,10,648628,B
RIH1,F,20110111100003940,255223353,179175.00000,10,292042,S
GZH1,F,20110111100003940,255223354,19578.00000,3,352372,B
SRH1,F,20110111100003970,255223355,10610.00000,2,648632,B
SRH1,F,20110111100003970,255223356,10611.00000,2,648632,B
RIH1,F,20110111100003970,255223357,179175.00000,1,292042,S
RIM1,F,20110111100004017,255223358,178820.00000,1,226,B
RIH1,F,20110111100004080,255223359,179175.00000,1,292044,S
EDH1,F,20110111100004143,255223360,1.29580,1,142232,S
EDH1,F,20110111100004143,255223361,1.29550,1,142232,S
EDH1,F,20110111100004143,255223362,1.29500,1,142232,S
RIH1,F,20110111100004157,255223363,179175.00000,1,292046,S
RIH1,F,20110111100004207,255223364,179175.00000,1,292048,S
RIH1,F,20110111100004237,255223365,179175.00000,5,292058,S
LKH1,F,20110111100004267,255223366,17650.00000,5,79496,B
RIH1,F,20110111100004313,255223367,179175.00000,1,292058,S
RIH1,F,20110111100004330,255223368,179175.00000,1,292058,S
SAH1,F,20110111100004330,255223369,20.65000,1,1514,B
SAH1,F,20110111100004330,255223370,20.70000,1,1514,B
SAH1,F,20110111100004330,255223371,20.75000,2,1514,B
SAH1,F,20110111100004330,255223372,20.83000,4,1514,B
SAH1,F,20110111100004330,255223373,20.85000,1,1514,B
SAH1,F,20110111100004330,255223374,20.87000,2,1514,B
SAH1,F,20110111100004330,255223375,20.90000,25,1514,B
SAH1,F,20110111100004330,255223376,20.91000,3,1514,B
RIH1,F,20110111100004347,255223377,179200.00000,2,292062,B
RIH1,F,20110111100004347,255223378,179235.00000,1,292062,B
RIH1,F,20110111100004360,255223379,179235.00000,2,292062,B
RIH1,F,20110111100004377,255223380,179185.00000,2,292076,S
RIH1,F,20110111100004377,255223381,179175.00000,7,292076,S
RIH1,F,20110111100004377,255223382,179115.00000,1,292076,S
RIH1,F,20110111100004377,255223383,179115.00000,1,292076,S
LKH1,F,20110111100004393,255223384,17686.00000,12,79520,B
LKH1,F,20110111100004393,255223385,17687.00000,1,79520,B
RIH1,F,20110111100004407,255223386,179230.00000,1,292078,B
GDH1,F,20110111100004517,255223387,1380.50000,10,54298,S
GDH1,F,20110111100004517,255223388,1380.00000,90,54298,S
RIH1,F,20110111100004533,255223389,179225.00000,1,292082,B
RIH1,F,20110111100004533,255223390,179225.00000,1,292082,B
RNH1,F,20110111100004847,255223391,22101.00000,3,23564,B
LKH1,F,20110111100004860,255223392,17602.00000,4,79512,S
RIH1,F,20110111100004860,255223393,179190.00000,1,292082,S
GDH1,F,20110111100004877,255223394,1387.00000,10,54298,B
RIH1,F,20110111100004893,255223395,179195.00000,1,292082,B
RIH1,F,20110111100004893,255223396,179190.00000,1,292080,S
RIH1,F,20110111100004907,255223397,179165.00000,8,292042,S
RIH1,F,20110111100004907,255223398,179160.00000,3,292042,S
RIH1,F,20110111100004907,255223399,179130.00000,4,292042,S
RIH1,F,20110111100004907,255223400,179130.00000,10,292042,S
RIH1,F,20110111100004907,255223401,179125.00000,1,292042,S
RIH1,F,20110111100004907,255223402,179125.00000,1,292042,S
RIH1,F,20110111100004907,255223403,179115.00000,8,292042,S
RIH1,F,20110111100004907,255223404,179105.00000,1,292044,S
RIH1,F,20110111100004907,255223405,179105.00000,1,292046,S
EuH1,F,20110111100005003,255223406,40063.00000,1,124352,S
GZH1,F,20110111100005003,255223407,19579.00000,5,352382,S
RIH1,F,20110111100005003,255223408,179165.00000,1,292046,S
RIH1,F,20110111100005017,255223409,179100.00000,1,292048,S
SRH1,F,20110111100005063,255223410,10610.00000,5,648642,S
GZH1,F,20110111100005063,255223411,19579.00000,2,352386,S
SRH1,F,20110111100005080,255223412,10610.00000,1,648642,S
SRH1,F,20110111100005097,255223413,10611.00000,2,648640,B
SRH1,F,20110111100005097,255223414,10612.00000,1,648640,B
SRH1,F,20110111100005220,255223415,10615.00000,2,648678,S
SRH1,F,20110111100005220,255223416,10610.00000,18,648678,S
SRH1,F,20110111100005267,255223417,10611.00000,10,648678,S
SRH1,F,20110111100005267,255223418,10619.00000,1,648676,B
SRH1,F,20110111100005283,255223419,10619.00000,1,648610,B
SRH1,F,20110111100005283,255223420,10619.00000,1,648610,B
SRH1,F,20110111100005283,255223421,10620.00000,1,648610,B
SRH1,F,20110111100005283,255223422,10623.00000,1,648610,B
SRH1,F,20110111100005283,255223423,10630.00000,1,648610,B
SRH1,F,20110111100005283,255223424,10630.00000,5,648610,B
SRH1,F,20110111100005283,255223425,10632.00000,1,648610,B
SRH1,F,20110111100005283,255223426,10639.00000,10,648610,B
SRH1,F,20110111100005283,255223427,10640.00000,1,648610,B
SRH1,F,20110111100005283,255223428,10643.00000,1,648610,B
SRH1,F,20110111100005283,255223429,10649.00000,1,648610,B
SRH1,F,20110111100005283,255223430,10649.00000,1,648610,B
SRH1,F,20110111100005283,255223431,10650.00000,1,648610,B
SRH1,F,20110111100005283,255223432,10650.00000,5,648610,B
SRH1,F,20110111100005283,255223433,10650.00000,1,648610,B
SRH1,F,20110111100005283,255223434,10650.00000,2,648610,B
LKH1,F,20110111100005313,255223435,17648.00000,2,79512,S
LKH1,F,20110111100005313,255223436,17623.00000,2,79512,S
GZH1,F,20110111100005330,255223437,19580.00000,3,352386,B
GZH1,F,20110111100005330,255223438,19580.00000,1,352386,B
RIH1,F,20110111100005360,255223439,179130.00000,1,292050,S
LKH1,F,20110111100005377,255223440,17613.00000,5,79522,B
RIH1,F,20110111100005423,255223441,179130.00000,1,292050,S
RIH1,F,20110111100005423,255223442,179115.00000,5,292050,S
RIH1,F,20110111100005423,255223443,179110.00000,4,292050,S
RIH1,F,20110111100005423,255223444,179110.00000,2,292050,S
RIH1,F,20110111100005423,255223445,179100.00000,33,292050,S
RIH1,F,20110111100005423,255223446,179100.00000,15,292140,S
RIH1,F,20110111100005423,255223447,179100.00000,1,292140,S
RIH1,F,20110111100005423,255223448,179100.00000,2,292140,S
RIH1,F,20110111100005423,255223449,179000.00000,27,292140,S
LKH1,F,20110111100005440,255223450,17613.00000,2,79526,B
RIH1,F,20110111100005457,255223451,179120.00000,2,292144,S
SiH1,F,20110111100005470,255223452,30750.00000,20,677732,B
SiH1,F,20110111100005470,255223453,30750.00000,10,677732,B
SiH1,F,20110111100005470,255223454,30751.00000,4,677732,B
EDH1,F,20110111100005487,255223455,1.29600,1,142234,B
RIH1,F,20110111100005517,255223456,179130.00000,1,292144,S
RIH1,F,20110111100005533,255223457,179120.00000,1,292146,S
RIH1,F,20110111100005533,255223458,179120.00000,1,292146,S
RIH1,F,20110111100005597,255223459,179010.00000,1,292146,S
RIH1,F,20110111100005627,255223460,179005.00000,1,292148,B
RIH1,F,20110111100005657,255223461,179085.00000,1,292148,S
RIH1,F,20110111100005720,255223462,179055.00000,1,292148,B
RIH1,F,20110111100005720,255223463,179055.00000,1,292148,B
RIH1,F,20110111100005737,255223464,179045.00000,10,292148,B
RIH1,F,20110111100005737,255223465,179050.00000,4,292148,B
SRH1,F,20110111100005753,255223466,10655.00000,1,648610,B
SRH1,F,20110111100005753,255223467,10657.00000,1,648610,B
RIH1,F,20110111100005767,255223468,179045.00000,1,292148,B
VBH1,F,20110111100005783,255223469,10201.00000,1,47446,S
RIH1,F,20110111100005813,255223471,179000.00000,1,292150,S
RIH1,F,20110111100005847,255223472,179055.00000,1,292150,B
SiH1,F,20110111100005893,255223473,30749.00000,33,677852,B
SiH1,F,20110111100005893,255223474,30750.00000,4,677852,B
SiH1,F,20110111100005893,255223475,30750.00000,20,677852,B
SiH1,F,20110111100005893,255223476,30753.00000,1,677852,B
SiH1,F,20110111100005893,255223477,30753.00000,2,677852,B
SiH1,F,20110111100005893,255223478,30754.00000,1,677852,B
SiH1,F,20110111100005893,255223479,30754.00000,10,677852,B
SiH1,F,20110111100005893,255223480,30759.00000,1,677852,B
SiH1,F,20110111100005893,255223481,30760.00000,10,677852,B
SiH1,F,20110111100005893,255223482,30774.00000,1,677852,B
SiH1,F,20110111100005893,255223483,30779.00000,1,677852,B
SiH1,F,20110111100005893,255223484,30788.00000,3,677852,B
SiH1,F,20110111100005893,255223485,30789.00000,13,677852,B
RNH1,F,20110111100005957,255223486,22101.00000,5,23564,B
RIH1,F,20110111100006207,255223487,179000.00000,1,292152,S
RIH1,F,20110111100006267,255223488,179000.00000,2,292152,S
RIH1,F,20110111100006283,255223490,179000.00000,1,292154,S
RIH1,F,20110111100006283,255223491,179005.00000,5,292164,B
RIH1,F,20110111100006283,255223492,179000.00000,2,292168,S
SRH1,F,20110111100006297,255223493,10651.00000,5,648610,S
SiH1,F,20110111100006297,255223494,30789.00000,3,677852,B
SRH1,F,20110111100006360,255223496,10651.00000,5,648610,S
RIH1,F,20110111100006393,255223498,179005.00000,1,292168,B
RIH1,F,20110111100006393,255223499,179035.00000,1,292168,B
LKH1,F,20110111100006457,255223500,17610.00000,4,79524,B
LKH1,F,20110111100006457,255223501,17611.00000,1,79524,B
SRH1,F,20110111100006470,255223502,10657.00000,14,648626,B
SRH1,F,20110111100006470,255223503,10660.00000,1,648626,B
SRH1,F,20110111100006470,255223504,10662.00000,3,648626,B
RIH1,F,20110111100006503,255223505,179000.00000,10,292188,S
SRH1,F,20110111100006503,255223506,10656.00000,3,648626,S
VBH1,F,20110111100006517,255223507,10244.00000,4,47440,B
GZH1,F,20110111100006547,255223508,19587.00000,2,352384,B
SRH1,F,20110111100006707,255223510,10657.00000,5,648616,S
RIH1,F,20110111100006707,255223511,179020.00000,4,292180,B
RIH1,F,20110111100006707,255223512,179035.00000,2,292180,B
SRH1,F,20110111100006720,255223513,10658.00000,4,648616,B
SRH1,F,20110111100006720,255223514,10662.00000,1,648616,B
RIH1,F,20110111100006753,255223515,179035.00000,2,292180,B
RIH1,F,20110111100006753,255223516,179040.00000,1,292180,B
EuH1,F,20110111100006813,255223518,40063.00000,1,124352,S
EDH1,F,20110111100006860,255223519,1.29600,1,142236,B
RIH1,F,20110111100006877,255223520,179050.00000,1,292180,B
SiH1,F,20110111100006893,255223521,30788.00000,1,677854,B
RIH1,F,20110111100006940,255223522,179000.00000,1,292182,S
SRH1,F,20110111100006987,255223523,10662.00000,3,648616,B
GZH1,F,20110111100007017,255223524,19587.00000,1,352382,B
EuH1,F,20110111100007033,255223525,40063.00000,2,124352,S
RIH1,F,20110111100007033,255223526,179050.00000,3,292188,B
RIH1,F,20110111100007063,255223527,179005.00000,1,292208,S
RIH1,F,20110111100007063,255223528,179000.00000,9,292208,S
EDH1,F,20110111100007080,255223529,1.29600,2,142240,B
SiH1,F,20110111100007110,255223530,30784.00000,2,677854,B
SiH1,F,20110111100007110,255223531,30789.00000,1,677854,B
SRH1,F,20110111100007157,255223532,10657.00000,2,648616,S
SRH1,F,20110111100007173,255223533,10662.00000,2,648620,B
EuH1,F,20110111100007237,255223535,40063.00000,1,124352,S
EuH1,F,20110111100007237,255223536,40063.00000,1,124352,S
RIH1,F,20110111100007237,255223537,179005.00000,1,292212,S
RIH1,F,20110111100007237,255223538,179005.00000,1,292212,S
